order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
34,2025-06-24T04:40:08.000-03:00,2025-06-27T04:40:08.000-03:00,Entregue,4,599.8999999999434,Pix,799,Bárbara Melo,tcarvalho@example.org,Pinto,MG,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
623,2025-10-05T11:08:45.000-03:00,2025-10-09T11:08:45.000-03:00,Entregue,4,599.9,Boleto,801,Arthur Miguel Gonçalves,wda-paz@example.net,Freitas,SP,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
737,2025-01-13T03:07:19.000-03:00,2025-01-17T03:07:19.000-03:00,Entregue,4,599.9,Pix,473,Dr. Davi Rodrigues,ana-clararamos@example.net,Borges,RJ,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
853,2025-06-14T12:51:01.000-03:00,,Cancelado,4,599.9,Cartão de crédito,530,Srta. Isabela Ribeiro,stella01@example.com,Andrade,BA,7,Jaqueta Urban,Moda,ModaTop,
1157,2025-09-01T03:37:35.000-03:00,2025-09-06T03:37:35.000-03:00,Entregue,3,599.9,Cartão de crédito,302,Maria Laura da Mota,ana-luiza72@example.com,Carvalho das Flores,PE,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
1212,2025-11-26T01:55:05.000-03:00,2025-12-03T01:55:05.000-03:00,Entregue,2,599.9,Boleto,181,Ana Júlia Casa Grande,raelandrade@example.com,Pacheco do Galho,SC,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
1259,2025-02-12T16:47:06.000-03:00,2025-02-14T16:47:06.000-03:00,Entregue,2,599.9,Cartão de crédito,843,Camila Brito,guerrajoao-gabriel@example.com,Oliveira de da Mota,CE,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
1265,2025-07-21T00:09:26.000-03:00,2025-07-23T00:09:26.000-03:00,Entregue,3,599.9,Boleto,761,Gabriela Montenegro,enascimento@example.com,Duarte,GO,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
1700,2025-10-08T18:32:19.000-03:00,,Cancelado,2,599.9,Cartão de crédito,194,Benicio Guerra,gomesisis@example.net,Câmara de Minas,SP,7,Jaqueta Urban,Moda,ModaTop,
2525,2025-07-25T15:33:10.000-03:00,2025-07-26T15:33:10.000-03:00,Entregue,1,599.9,Pix,224,Isaac Vasconcelos,laura18@example.org,Rezende de Pires,SP,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
2622,2025-10-16T21:19:52.000-03:00,2025-10-22T21:19:52.000-03:00,Entregue,2,599.9,Cartão de crédito,965,Dra. Milena Moura,cda-mata@example.com,Lopes das Pedras,MG,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
2866,2025-12-05T10:31:41.000-03:00,2025-12-10T10:31:41.000-03:00,Entregue,3,599.9,Boleto,130,Luiza Lima,isaac82@example.net,da Conceição,RJ,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
2996,2025-10-18T09:02:33.000-03:00,2025-10-23T09:02:33.000-03:00,Entregue,1,599.9,Pix,462,Kaique Novaes,cazevedo@example.net,Lopes da Prata,SC,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
2999,2025-08-02T10:43:15.000-03:00,2025-08-04T10:43:15.000-03:00,Entregue,3,599.9,Cartão de crédito,897,Dra. Sophie Rocha,bgarcia@example.com,Sales de Goiás,RS,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
3098,2025-10-29T06:02:22.000-03:00,2025-11-04T06:02:22.000-03:00,Entregue,2,599.9,Boleto,671,Pietro Nogueira,vieirarafael@example.org,Abreu,MG,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
3794,2025-04-20T04:54:01.000-03:00,2025-04-24T04:54:01.000-03:00,Entregue,2,599.9,Pix,362,Vinícius Rezende,ksilveira@example.net,Leão das Flores,SC,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
3986,2025-10-13T20:29:25.000-03:00,2025-10-17T20:29:25.000-03:00,Entregue,1,599.9,Cartão de crédito,569,Benicio Cavalcante,vasconcelosheitor@example.net,Jesus,RJ,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
3997,2025-05-23T08:03:41.000-03:00,2025-05-27T08:03:41.000-03:00,Entregue,1,599.9,Boleto,303,Henry Gabriel da Mota,sampaioamanda@example.net,Sampaio da Prata,BA,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
4078,2025-05-04T01:34:37.000-03:00,2025-05-05T01:34:37.000-03:00,Entregue,3,599.9,Pix,237,Milena Porto,pachecohadassa@example.com,Monteiro da Serra,RJ,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
4294,2025-01-17T21:15:58.000-03:00,2025-01-21T21:15:58.000-03:00,Em trânsito,2,599.9,Cartão de crédito,618,Oliver Fogaça,abreudante@example.net,Guerra de Sousa,SP,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
4512,2025-12-28T23:40:33.000-03:00,2025-12-29T23:40:33.000-03:00,Entregue,4,599.9,Pix,896,Joana Oliveira,lda-mota@example.org,Novaes de Rios,RJ,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
4637,2025-01-04T09:42:52.000-03:00,2025-01-05T09:42:52.000-03:00,Em trânsito,3,599.9,Boleto,461,Dr. Murilo Sá,jfernandes@example.net,Nogueira,SP,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
4683,2025-09-04T13:45:59.000-03:00,2025-09-10T13:45:59.000-03:00,Entregue,3,599.9,Boleto,749,Daniela Mendes,duartejosue@example.net,Câmara,RS,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
4859,2025-11-23T10:48:10.000-03:00,2025-11-26T10:48:10.000-03:00,Entregue,1,599.9,Boleto,586,Leonardo Guerra,hda-luz@example.net,da Cunha de Fonseca,CE,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
5074,2025-10-03T11:45:22.000-03:00,,Cancelado,4,599.9,Boleto,762,Ana Cecília Vieira,arthursiqueira@example.org,Nunes da Prata,GO,7,Jaqueta Urban,Moda,ModaTop,
5211,2025-12-19T22:28:25.000-03:00,2025-12-22T22:28:25.000-03:00,Entregue,4,599.9,Cartão de crédito,856,Yuri Sampaio,tpacheco@example.net,Moraes,SP,7,Jaqueta Urban,Moda,ModaTop,
5529,2025-12-21T22:10:18.000-03:00,2025-12-26T22:10:18.000-03:00,Entregue,2,599.9,Cartão de crédito,883,Brenda Vargas,stellarios@example.com,Ferreira de Farias,RJ,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
5578,2025-02-26T02:58:36.000-03:00,2025-03-04T02:58:36.000-03:00,Entregue,1,599.9,Boleto,347,Srta. Lara Oliveira,barbosalucas-gabriel@example.org,Cirino Verde,CE,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
5682,2025-09-12T07:28:18.000-03:00,,Cancelado,3,599.9,Cartão de crédito,271,Hadassa Jesus,da-rosamaysa@example.com,Vieira,RS,7,Jaqueta Urban,Moda,ModaTop,
6010,2025-10-08T05:17:15.000-03:00,,Cancelado,1,599.9,Boleto,336,Anna Liz Fogaça,andradelivia@example.org,da Paz,BA,7,Jaqueta Urban,Moda,ModaTop,
6056,2025-02-19T21:07:35.000-03:00,2025-02-23T21:07:35.000-03:00,Entregue,2,599.9,Cartão de crédito,357,Davi Rios,da-pazemanuel@example.com,Rezende,RJ,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
6108,2025-10-26T03:01:06.000-03:00,2025-10-29T03:01:06.000-03:00,Entregue,3,599.9,Boleto,117,Srta. Maria Julia Mendes,yanandrade@example.net,da Rosa,SP,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
6145,2025-11-21T15:21:39.000-03:00,2025-11-22T15:21:39.000-03:00,Em trânsito,3,599.9,Boleto,215,Ana Lívia Castro,marianaporto@example.com,Lopes do Amparo,RS,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
6213,2025-04-22T16:04:06.000-03:00,2025-04-24T16:04:06.000-03:00,Em trânsito,4,599.9,Boleto,652,Maria Clara da Mota,henry28@example.org,Vieira das Pedras,RJ,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
6237,2025-01-16T11:24:25.000-03:00,2025-01-17T11:24:25.000-03:00,Entregue,4,599.9,Cartão de crédito,866,Gael Henrique Peixoto,clarice43@example.com,Nascimento Alegre,BA,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
6460,2025-10-14T03:09:03.000-03:00,2025-10-18T03:09:03.000-03:00,Entregue,3,599.9,Boleto,498,Mariah Cavalcanti,isaacgomes@example.net,da Mota,PR,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
6500,2025-09-20T21:33:43.000-03:00,2025-09-25T21:33:43.000-03:00,Entregue,1,599.9,Boleto,88,Luiz Otávio Câmara,cirinokevin@example.net,Fonseca,PE,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
6732,2025-09-23T10:58:08.000-03:00,2025-09-30T10:58:08.000-03:00,Em trânsito,3,599.9,Pix,977,Luigi Machado,aliceramos@example.org,Duarte dos Dourados,SP,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
6953,2025-06-07T02:27:06.000-03:00,2025-06-11T02:27:06.000-03:00,Entregue,2,599.9,Boleto,413,Paulo Melo,fonsecamaria-julia@example.net,Aparecida de Alves,SP,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
7048,2025-04-14T22:27:37.000-03:00,2025-04-21T22:27:37.000-03:00,Entregue,3,599.9,Boleto,305,Maria Liz Rezende,sofia15@example.org,Moraes Alegre,GO,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
7120,2025-02-22T08:59:46.000-03:00,2025-03-01T08:59:46.000-03:00,Entregue,4,599.9,Boleto,92,Vitor Gabriel da Rosa,santosemilly@example.net,Nogueira dos Dourados,SC,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
7152,2025-04-12T17:33:45.000-03:00,2025-04-17T17:33:45.000-03:00,Entregue,3,599.9,Boleto,870,Catarina Vasconcelos,emanuellyrios@example.com,Pacheco de Campos,MG,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
7417,2025-01-05T06:15:46.000-03:00,2025-01-09T06:15:46.000-03:00,Entregue,1,599.9,Cartão de crédito,253,Marcela Borges,sampaioallana@example.org,Moreira da Mata,MG,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
7460,2025-11-24T15:32:42.000-03:00,2025-11-29T15:32:42.000-03:00,Entregue,1,599.8999999999434,Boleto,870,Catarina Vasconcelos,emanuellyrios@example.com,Pacheco de Campos,MG,7,Jaqueta Urban,Moda,ModaTop,Produto chegou antes do esperado
7481,2025-12-07T11:54:30.000-03:00,2025-12-11T11:54:30.000-03:00,Entregue,1,599.9,Pix,903,Vinícius Brito,cardosodavi-luiz@example.org,Ramos,CE,7,Jaqueta Urban,Moda,ModaTop,Qualidade ruim
7499,2025-05-30T21:54:23.000-03:00,2025-06-02T21:54:23.000-03:00,Entregue,1,599.9,Boleto,773,Clarice Cirino,allanamarques@example.org,Pires,SP,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
7530,2025-06-14T00:13:00.000-03:00,2025-06-20T00:13:00.000-03:00,Entregue,4,599.9,Pix,442,Nina Sales,piresstephany@example.net,Cunha,GO,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
8145,2025-01-17T05:18:24.000-03:00,2025-01-20T05:18:24.000-03:00,Entregue,3,599.9,Boleto,848,Diogo Almeida,ddas-neves@example.com,Teixeira da Prata,PE,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
8146,2025-06-09T00:06:09.000-03:00,2025-06-10T00:06:09.000-03:00,Em trânsito,4,599.9,Boleto,718,Heloisa Vargas,brayan52@example.org,Duarte,MG,7,Jaqueta Urban,Moda,ModaTop,Excelente atendimento
8211,2025-03-22T14:30:25.000-03:00,2025-03-25T14:30:25.000-03:00,Entregue,3,599.9,Cartão de crédito,423,Bella Pires,lara89@example.com,Siqueira Verde,SP,7,Jaqueta Urban,Moda,ModaTop,"Muito bom, recomendo"
8243,2025-12-14T13:16:47.000-03:00,2025-12-19T13:16:47.000-03:00,Entregue,3,599.9,Pix,663,João Pedro Cavalcante,andradeaugusto@example.org,Moreira de da Mota,GO,7,Jaqueta Urban,Moda,ModaTop,Não recomendo
8389,2025-11-28T12:41:57.000-03:00,2025-11-29T12:41:57.000-03:00,Entregue,1,599.9,Boleto,24,Srta. Lara Castro,anthony-gabriel59@example.com,Guerra das Flores,PE,7,Jaqueta Urban,Moda,ModaTop,Entrega atrasada
