order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
762,2025-06-27T12:18:38.000-03:00,2025-06-30T12:18:38.000-03:00,Entregue,4,2899.0,Pix,696,Bárbara Casa Grande,castrogabrielly@example.com,Farias Paulista,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Não recomendo
799,2025-02-25T03:42:31.000-03:00,2025-03-02T03:42:31.000-03:00,Entregue,4,2899.0,Cartão de crédito,221,Joaquim Araújo,arthursiqueira@example.net,Gomes,CE,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
898,2025-03-13T10:58:38.000-03:00,2025-03-14T10:58:38.000-03:00,Em trânsito,2,2899.0,Boleto,228,Sra. Ana Júlia Pimenta,obarbosa@example.net,Almeida,SC,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
1025,2025-08-24T18:27:55.000-03:00,2025-08-27T18:27:55.000-03:00,Entregue,4,2899.0,Cartão de crédito,776,Eduardo Siqueira,evasconcelos@example.net,Sampaio das Pedras,RJ,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
1743,2025-07-18T10:34:15.000-03:00,2025-07-19T10:34:15.000-03:00,Entregue,4,2899.0,Pix,100,Manuela Rios,joao-guilherme01@example.net,Teixeira da Serra,SC,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
1884,2025-11-05T01:08:23.000-03:00,2025-11-12T01:08:23.000-03:00,Entregue,4,2899.0,Boleto,992,Benjamim da Rosa,da-costaoliver@example.net,Gomes Paulista,RS,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
1959,2025-01-24T17:12:10.000-03:00,2025-01-29T17:12:10.000-03:00,Entregue,1,2899.0,Pix,787,Sra. Laura Ferreira,nbarros@example.net,Andrade de Minas,SP,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Não recomendo
2156,2025-11-01T21:53:38.000-03:00,2025-11-07T21:53:38.000-03:00,Entregue,3,2899.0,Pix,843,Camila Brito,guerrajoao-gabriel@example.com,Oliveira de da Mota,CE,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Excelente atendimento
2235,2025-02-08T05:53:18.000-03:00,2025-02-14T05:53:18.000-03:00,Entregue,1,2899.0,Boleto,595,Juliana Rios,brunamartins@example.net,Cavalcante dos Dourados,MG,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,"Muito bom, recomendo"
2249,2025-08-02T03:26:11.000-03:00,2025-08-05T03:26:11.000-03:00,Entregue,3,2899.0,Boleto,908,Dr. João Pedro Sousa,bmonteiro@example.net,Novaes,RJ,4,Câmera Delta,Eletrônicos,Eletrônicos do Sul,Qualidade ruim
