order_id,order_date,shipping_date,status,quantity,unit_price,payment_method,customer_id,customer_name,customer_email,customer_city,customer_state,product_id,product_name,category,supplier,review
85,2025-03-22T23:37:20.000-03:00,2025-03-29T23:37:20.000-03:00,Entregue,3,399.9,Pix,533,Augusto Novais,isabela40@example.net,das Neves do Galho,SP,6,Tênis Runner,Moda,Estilo Urbano,Excelente atendimento
101,2025-06-07T23:16:15.000-03:00,2025-06-11T23:16:15.000-03:00,Entregue,1,399.9,Pix,551,Eloá da Rocha,jesuskamilly@example.org,Sales do Oeste,SC,6,Tênis Runner,Moda,Estilo Urbano,Excelente atendimento
385,2025-03-20T03:46:13.000-03:00,2025-03-23T03:46:13.000-03:00,Entregue,1,399.9,Boleto,379,Luísa da Cruz,juliana40@example.org,Cavalcante,PE,6,Tênis Runner,Moda,Estilo Urbano,Não recomendo
613,2025-03-13T18:33:30.000-03:00,2025-03-16T18:33:30.000-03:00,Entregue,3,399.9,Cartão de crédito,498,Mariah Cavalcanti,isaacgomes@example.net,da Mota,PR,6,Tênis Runner,Moda,Estilo Urbano,Excelente atendimento
883,2025-09-08T17:12:27.000-03:00,2025-09-10T17:12:27.000-03:00,Entregue,2,399.9,Pix,322,Davi Lucas Cassiano,da-rochaester@example.org,Vargas,MG,6,Tênis Runner,Moda,Estilo Urbano,Não recomendo
974,2025-09-16T03:08:22.000-03:00,2025-09-18T03:08:22.000-03:00,Entregue,3,399.9,Pix,394,Vitor Gabriel Cavalcanti,matheussilveira@example.org,Ribeiro da Mata,SP,6,Tênis Runner,Moda,Estilo Urbano,"Muito bom, recomendo"
1270,2025-01-29T21:36:38.000-03:00,2025-02-05T21:36:38.000-03:00,Entregue,2,399.9,Pix,188,Isabela Lopes,aragaolorena@example.org,Pastor Grande,MG,6,Tênis Runner,Moda,Estilo Urbano,Entrega atrasada
1507,2025-11-24T16:10:54.000-03:00,2025-11-26T16:10:54.000-03:00,Entregue,3,399.9,Cartão de crédito,451,Benjamim da Rosa,haragao@example.org,Gonçalves do Sul,RS,6,Tênis Runner,Moda,Estilo Urbano,Não recomendo
1766,2025-05-21T09:50:03.000-03:00,2025-05-23T09:50:03.000-03:00,Entregue,2,399.9,Cartão de crédito,206,Pedro Miguel Rios,carvalholuiz-miguel@example.com,Campos,BA,6,Tênis Runner,Moda,Estilo Urbano,Não recomendo
1892,2025-01-15T22:01:56.000-03:00,2025-01-18T22:01:56.000-03:00,Entregue,4,399.9,Boleto,584,Lavínia Rios,naragao@example.net,Lima dos Dourados,DF,6,Tênis Runner,Moda,Estilo Urbano,Não recomendo
2079,2025-09-10T17:23:52.000-03:00,,Cancelado,3,399.9,Boleto,665,Vitor Gabriel Silveira,joao-vitorlopes@example.org,Montenegro do Campo,DF,6,Tênis Runner,Moda,Estilo Urbano,
2173,2025-11-28T12:01:24.000-03:00,2025-11-29T12:01:24.000-03:00,Entregue,4,399.9,Cartão de crédito,869,Maria Laura Sales,amanda23@example.org,Siqueira,PR,6,Tênis Runner,Moda,Estilo Urbano,Produto chegou antes do esperado
